REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2041,924.39047
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2042,2144.8043
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2043,1093.3963
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2044,1249.8251
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2045,1425.0644
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2046,3349.6875
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2047,1768.0562
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2048,1936.4774
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2049,2103.4679
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2050,1671.3238
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2051,1625.269
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2052,3391.0647
GLOBAL,S1D1,RNWBIOPHLXX,1,BIOPHLXX,2053,1533.1758
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2020,978.77054
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2021,1011.7858
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2022,1050.7726
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2023,1089.7702
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2024,1134.7502
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2025,1173.737
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2026,1213.0039
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2027,1252.26
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2028,1285.5337
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2029,1330.7829
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2030,1364.0566
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2031,1411.29
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2032,1449.4558
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2033,1489.1535
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2034,1528.8619
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2035,1568.5703
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2036,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2037,1423.2504
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2038,1535.0545
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2039,1532.3605
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2040,1538.571
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2041,1550.8412
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2042,1235.1294
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2043,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2044,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2045,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2046,1071.9852
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2047,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2048,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2049,1593.5487
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2050,631.35704
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2051,591.12371
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2052,331.15618
GLOBAL,S1D1,RNWGEOPHLXX,1,GEOPHLXX,2053,510.66815
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2020,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2021,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2022,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2023,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2024,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2025,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2026,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2027,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2028,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2029,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2030,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2031,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2032,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2033,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2034,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2035,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2036,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2037,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2038,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2039,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2040,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2041,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2042,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2043,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2044,43.562312
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2045,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2046,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2047,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2048,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2049,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2050,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2051,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2052,38.58086
GLOBAL,S1D1,RNWHYDPHLXX,1,HYDPHLXX,2053,38.58086
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2020,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2021,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2022,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2023,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2024,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2025,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2026,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2027,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2028,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2029,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2030,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2031,2.721034
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2032,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2033,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2034,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2035,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2036,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2037,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2038,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2039,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2040,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2041,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2042,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2043,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2044,3.7095292
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2045,3.1199952
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2046,3.1199952
GLOBAL,S1D1,RNWSPVPHLXX,1,SPVPHLXX,2047,0.43534817
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2020,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2021,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2022,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2023,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2024,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2025,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2026,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2027,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2028,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2029,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2030,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2031,0.78205281
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2032,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2033,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2034,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2035,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2036,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2037,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2038,1.3361567
GLOBAL,S1D1,RNWWONPHLXX,1,WONPHLXX,2039,1.3361567
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2020,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2021,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2022,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2023,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2024,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2025,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2026,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2027,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2028,2.6109053
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2029,2.460881
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2030,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2031,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2032,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2033,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2034,2.7609161
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2035,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2036,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2037,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2038,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2039,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2040,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2041,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2042,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2043,1.9710313
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2044,1.8594786
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2045,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2046,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2047,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2048,2.082584
GLOBAL,S1D2,DEMAGRSURPHL,1,AGRWATPHL,2049,2.082584
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2020,24.3988998
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2021,24.760000100000003
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2022,25.121100400000003
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2023,25.4821996
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2024,25.8432999
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2025,26.2291546
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2026,26.6052864
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2027,26.981307100000002
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2028,27.357440000000004
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2029,27.733460700000002
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2030,28.1095936
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2031,28.4573278
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2032,28.805174200000003
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2033,29.152909500000003
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2034,29.500643700000005
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2035,29.8484912
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2036,30.1627766
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2037,30.4771742
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2038,30.791572900000002
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2039,31.1058583
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2040,31.420255900000004
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2041,31.699858300000002
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2042,31.979460700000004
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2043,32.259062
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2044,32.5386644
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2045,32.8182668
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2046,33.0590315
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2047,33.303586800000005
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2048,33.55249920000001
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2049,33.8014105
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2050,34.050322900000005
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2051,34.050322900000005
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2052,34.050322900000005
GLOBAL,S1D2,LNDAGRPHLC02,3,CRPSGC,2053,34.050322900000005
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2020,22.180818
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2021,22.509091
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2022,22.837364
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2023,23.165636
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2024,23.493909
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2025,23.844686
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2026,24.186624
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2027,24.528461
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2028,24.8704
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2029,25.212237
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2030,25.554176
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2031,25.870298
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2032,26.186522
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2033,26.502645
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2034,26.818767
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2035,27.134992
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2036,27.420706
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2037,27.706522
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2038,27.992339
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2039,28.278053
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2040,28.563869
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2041,28.818053
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2042,29.072237
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2043,29.32642
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2044,29.580604
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2045,29.834788
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2046,30.053665
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2047,30.275988
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2048,30.502272
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2049,30.728555
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2050,30.954839
GLOBAL,S1D2,LNDAGRPHLC02,3,WTREVTPHL,2051,30.954839
